,,,
Fixed mmHg,Peeks,Peak cuff,Peak Ampl
115.829,,,
115.808,,,
115.767,,,
115.767,,,
115.767,,,
115.787,,,
115.684,,,
115.684,,,
115.664,,,
115.684,,,
115.643,,,
115.622,,,
115.622,,,
115.602,,,
115.56,,,
115.519,,,
115.54,,,
115.54,,,
115.478,,,
115.478,,,
115.478,,,
115.457,,,
115.395,,,
115.416,,,
115.374,,,
115.374,,,
115.354,,,
115.354,,,
115.271,,,
115.23,,,
115.209,,,
115.271,,,
115.25,,,
115.188,,,
115.188,,,
115.188,,,
115.168,,,
115.147,,,
115.126,,,
115.106,,,
115.106,,,
115.126,,,
115.064,,,
115.044,,,
115.064,,,
115.002,,,
115.023,,,
115.023,,,
114.982,,,
114.982,,,
114.961,,,
114.94,,,
114.982,,,
114.92,,,
114.94,,,
114.94,,,
114.94,114.9082222,114.8808794,
114.858,,,
114.878,,,
114.858,,,
114.858,,,
114.816,,,
114.816,,,
114.858,,,
114.775,,,
114.816,,,
114.734,,,
114.713,,,
114.692,,,
114.734,,,
114.672,,,
114.692,,,
114.672,,,
114.651,,,
114.63,,,
114.61,,,
114.589,,,
114.527,,,
114.548,,,
114.548,,,
114.465,,,
114.465,,,
114.465,,,
114.486,,,
114.445,,,
114.403,,,
114.383,,,
114.445,,,
114.403,,,
114.445,,,
114.403,,,
114.403,,,
114.403,,,
114.362,,,
114.362,,,
114.383,,,
114.362,,,
114.445,,,
114.486,,,
114.568,,,
114.63,,,
114.692,,,
114.734,,,
114.796,,,
114.816,,,
114.899,,,
114.961,,,
115.044,,,
115.106,,,
115.147,,,
115.147,,,
115.188,,,
115.188,,,
115.23,,,
115.209,,,
115.188,115.1492222,114.200249,
115.147,,,
115.064,,,
115.085,,,
115.044,,,
115.002,,,
114.858,,,
114.775,,,
114.775,,,
114.692,,,
114.61,,,
114.568,,,
114.527,,,
114.486,,,
114.445,,,
114.362,,,
114.341,,,
114.3,,,
114.197,,,
114.176,,,
114.114,,,
114.073,,,
114.031,,,
114.052,,,
113.99,,,
113.99,,,
113.99,,,
114.011,,,
113.99,,,
113.99,,,
113.928,113.9625556,113.946843,
113.969,,,
113.949,,,
113.949,,,
113.887,,,
113.928,,,
113.907,,,
113.804,,,
113.825,,,
113.783,,,
113.825,,,
113.783,,,
113.742,,,
113.763,,,
113.701,,,
113.68,,,
113.659,,,
113.68,,,
113.68,,,
113.639,,,
113.577,,,
113.618,,,
113.535,,,
113.535,,,
113.494,,,
113.494,,,
113.494,,,
113.432,,,
113.453,,,
113.453,,,
113.412,,,
113.391,,,
113.37,,,
113.329,,,
113.412,,,
113.37,,,
113.329,,,
113.37,,,
113.308,,,
113.288,,,
113.246,,,
113.246,,,
113.246,,,
113.226,,,
113.246,,,
113.164,,,
113.164,,,
113.164,,,
113.184,,,
113.184,,,
113.122,,,
113.122,,,
113.164,,,
113.081,,,
113.04,,,
113.04,,,
113.04,,,
113.04,,,
112.998,,,
112.978,,,
112.998,,,
112.916,,,
112.936,,,
112.936,,,
112.874,,,
112.874,,,
112.854,,,
112.854,,,
112.874,,,
112.833,,,
112.833,,,
112.812,,,
112.792,,,
112.792,,,
112.771,112.7755556,112.7762778,
112.771,,,
112.75,,,
112.75,,,
112.709,,,
112.73,,,
112.709,,,
112.668,,,
112.606,,,
112.668,,,
112.668,,,
112.647,112.629,112.6324167,
112.627,,,
112.606,,,
112.565,,,
112.606,,,
112.565,,,
112.585,,,
112.544,,,
112.503,,,
112.503,,,
112.503,,,
112.503,,,
112.482,,,
112.503,,,
112.544,,,
112.585,,,
112.689,,,
112.73,,,
112.75,,,
112.833,,,
112.936,,,
112.957,,,
113.04,,,
113.06,,,
113.122,,,
113.205,,,
113.288,,,
113.37,,,
113.412,,,
113.391,,,
113.391,,,
113.412,,,
113.412,,,
113.391,,,
113.391,113.345,112.2330887,
113.37,,,
113.308,,,
113.246,,,
113.184,,,
113.143,,,
113.102,,,
112.998,,,
112.957,,,
112.874,,,
112.833,,,
112.75,,,
112.73,,,
112.668,,,
112.627,,,
112.585,,,
112.544,,,
112.461,,,
112.379,,,
112.317,,,
112.255,,,
112.193,,,
112.172,,,
112.193,,,
112.151,,,
112.11,,,
112.131,,,
112.131,,,
112.069,,,
112.131,,,
112.069,,,
112.089,,,
112.069,,,
112.048,,,
112.007,,,
111.986,,,
111.986,,,
111.945,,,
111.965,,,
111.904,,,
111.924,,,
111.945,,,
111.883,,,
111.862,,,
111.842,,,
111.842,,,
111.821,,,
111.821,,,
111.78,,,
111.8,,,
111.759,,,
111.759,,,
111.759,,,
111.759,,,
111.697,,,
111.697,,,
111.635,,,
111.656,,,
111.635,,,
111.594,,,
111.594,,,
111.573,,,
111.573,,,
111.573,,,
111.511,,,
111.532,,,
111.511,,,
111.49,,,
111.49,,,
111.449,,,
111.47,,,
111.47,,,
111.428,,,
111.387,,,
111.366,,,
111.408,,,
111.387,,,
111.346,,,
111.346,,,
111.325,,,
111.284,,,
111.304,,,
111.284,,,
111.304,,,
111.304,111.2606667,111.2616667,
111.263,,,
111.18,,,
111.201,,,
111.222,,,
111.263,,,
111.18,,,
111.18,,,
111.201,,,
111.098,,,
111.119,,,
111.098,,,
111.119,,,
111.077,,,
111.015,,,
111.057,,,
111.036,,,
111.015,,,
110.974,,,
110.974,,,
110.974,,,
110.933,,,
110.891,,,
110.891,,,
110.891,,,
110.912,,,
110.891,110.882,110.8736759,
110.871,,,
110.871,,,
110.829,,,
110.891,,,
110.809,,,
110.809,,,
110.747,,,
110.747,,,
110.788,,,
110.747,,,
110.726,,,
110.726,,,
110.685,,,
110.726,,,
110.685,,,
110.643,,,
110.685,,,
110.726,,,
110.726,,,
110.767,,,
110.85,,,
110.871,,,
110.953,,,
111.057,,,
111.077,,,
111.18,,,
111.222,,,
111.304,,,
111.387,,,
111.449,,,
111.532,,,
111.573,,,
111.635,,,
111.635,,,
111.635,,,
111.635,,,
111.656,,,
111.635,111.5915556,110.428253,
111.594,,,
111.532,,,
111.532,,,
111.47,,,
111.408,,,
111.366,,,
111.284,,,
111.222,,,
111.201,,,
111.119,,,
111.098,,,
111.015,,,
110.995,,,
110.933,,,
110.871,,,
110.788,,,
110.726,,,
110.664,,,
110.602,,,
110.581,,,
110.561,,,
110.437,,,
110.437,,,
110.354,,,
110.354,,,
110.334,,,
110.313,,,
110.354,,,
110.354,,,
110.313,,,
110.313,,,
110.334,,,
110.292,,,
110.313,,,
110.21,,,
110.23,,,
110.21,,,
110.189,,,
110.189,,,
110.148,,,
110.168,,,
110.127,,,
110.086,,,
110.044,,,
110.044,,,
110.065,,,
110.003,,,
110.024,,,
110.003,,,
110.044,,,
109.982,,,
109.9,,,
109.92,,,
109.879,,,
109.9,,,
109.858,,,
109.858,,,
109.838,,,
109.817,,,
109.797,,,
109.797,,,
109.797,,,
109.755,,,
109.735,,,
109.714,,,
109.673,,,
109.714,,,
109.735,,,
109.652,,,
109.652,,,
109.611,,,
109.631,,,
109.611,,,
109.611,,,
109.569,109.5876667,109.5899444,
109.569,,,
109.569,,,
109.569,,,
109.549,,,
109.549,,,
109.528,,,
109.528,,,
109.487,109.4983333,109.4861411,
109.487,,,
109.487,,,
109.445,,,
109.425,,,
109.466,,,
109.445,,,
109.404,,,
109.425,,,
109.363,,,
109.383,,,
109.321,,,
109.321,,,
109.321,,,
109.321,,,
109.28,,,
109.239,,,
109.28,,,
109.239,,,
109.259,,,
109.218,,,
109.218,,,
109.198,,,
109.218,,,
109.177,,,
109.115,,,
109.136,,,
109.115,,,
109.094,,,
109.074,,,
109.053,,,
109.074,,,
109.032,,,
109.094,,,
109.053,,,
109.032,,,
109.032,,,
109.053,,,
108.991,,,
109.032,,,
109.012,,,
108.991,,,
109.032,,,
108.991,,,
109.074,,,
109.198,,,
109.239,,,
109.259,,,
109.321,,,
109.445,,,
109.445,,,
109.611,,,
109.631,,,
109.652,,,
109.735,,,
109.838,,,
109.838,,,
109.9,,,
109.817,,,
109.879,,,
109.9,,,
109.858,,,
109.858,109.8285556,108.8577816,
109.838,,,
109.858,,,
109.735,,,
109.714,,,
109.611,,,
109.549,,,
109.445,,,
109.383,,,
109.321,,,
109.28,,,
109.259,,,
109.198,,,
109.074,,,
109.032,,,
108.991,,,
108.908,,,
108.846,,,
108.805,,,
108.722,,,
108.743,,,
108.661,,,
108.722,,,
108.661,,,
108.702,,,
108.702,,,
108.702,,,
108.661,108.6631111,108.6604589,
108.661,,,
108.661,,,
108.619,,,
108.599,,,
108.599,,,
108.599,,,
108.516,,,
108.537,,,
108.475,,,
108.475,,,
108.475,,,
108.392,,,
108.454,,,
108.433,,,
108.413,,,
108.392,,,
108.351,,,
108.392,,,
108.371,,,
108.351,,,
108.248,,,
108.289,,,
108.248,,,
108.268,,,
108.206,,,
108.206,,,
108.165,,,
108.165,,,
108.124,,,
108.165,,,
108.124,,,
108.124,,,
108.103,,,
108.082,,,
108.124,,,
108.041,,,
108,,,
108.041,,,
108,,,
107.979,,,
107.979,,,
107.958,,,
107.979,,,
107.917,,,
107.917,,,
107.896,,,
107.917,,,
107.917,,,
107.855,,,
107.917,,,
107.876,107.871,107.8394444,
107.855,,,
107.834,,,
107.834,,,
107.834,,,
107.752,,,
107.772,,,
107.752,,,
107.793,,,
107.793,,,
107.69,,,
107.649,,,
107.71,,,
107.669,,,
107.669,,,
107.607,,,
107.628,,,
107.587,,,
107.566,,,
107.566,,,
107.545,,,
107.504,,,
107.504,,,
107.525,,,
107.483,,,
107.504,,,
107.442,,,
107.442,,,
107.442,,,
107.421,,,
107.442,,,
107.38,,,
107.359,,,
107.401,,,
107.38,,,
107.38,,,
107.359,,,
107.318,,,
107.359,,,
107.359,,,
107.421,,,
107.421,,,
107.442,,,
107.504,,,
107.587,,,
107.669,,,
107.752,,,
107.876,,,
107.917,,,
108,,,
108.082,,,
108.186,,,
108.289,,,
108.371,,,
108.392,,,
108.413,,,
108.454,,,
108.413,,,
108.413,,,
108.413,108.351,107.1145623,
108.33,,,
108.289,,,
108.248,,,
108.186,,,
108.144,,,
108.124,,,
108.041,,,
107.979,,,
107.958,,,
107.917,,,
107.876,,,
107.834,,,
107.834,,,
107.71,,,
107.649,,,
107.587,,,
107.504,,,
107.483,,,
107.401,,,
107.297,,,
107.235,,,
107.277,,,
107.174,,,
107.153,,,
107.112,,,
107.091,,,
107.07,,,
107.029,,,
107.07,,,
107.029,,,
107.029,,,
107.008,,,
107.008,,,
106.988,,,
106.946,,,
106.926,,,
106.946,,,
106.884,,,
106.926,,,
106.843,,,
106.843,,,
106.802,,,
106.802,,,
106.76,,,
106.802,,,
106.76,,,
106.719,,,
106.76,,,
106.719,,,
106.719,,,
106.678,,,
106.637,,,
106.678,,,
106.637,,,
106.575,,,
106.575,,,
106.595,,,
106.575,,,
106.554,,,
106.513,,,
106.513,,,
106.471,,,
106.451,,,
106.451,,,
106.43,,,
106.43,,,
106.389,,,
106.43,,,
106.43,,,
106.409,,,
106.389,106.3725556,106.3729167,
106.347,,,
106.327,,,
106.347,,,
106.285,,,
106.306,,,
106.327,,,
106.306,106.29,106.2854444,
106.265,,,
106.265,,,
106.265,,,
106.244,,,
106.203,,,
106.244,,,
106.203,106.2143333,106.198,
106.203,,,
106.244,,,
106.182,,,
106.141,,,
106.162,,,
106.12,,,
106.1,,,
106.1,,,
106.1,,,
106.079,,,
106.079,,,
106.058,,,
106.038,,,
106.017,,,
105.976,,,
105.996,,,
105.996,,,
105.976,,,
105.976,,,
105.893,,,
105.976,,,
105.872,,,
105.955,,,
105.872,,,
105.872,,,
105.893,,,
105.872,,,
105.852,,,
105.872,,,
105.852,,,
105.893,,,
105.893,,,
105.996,,,
106.038,,,
106.141,,,
106.203,,,
106.306,,,
106.347,,,
106.43,,,
106.554,,,
106.637,,,
106.76,,,
106.822,,,
106.905,,,
107.008,,,
107.091,,,
107.132,,,
107.112,,,
107.112,,,
107.05,,,
107.05,,,
107.008,107.0106667,105.6019687,
107.008,,,
106.967,,,
106.905,,,
106.884,,,
106.822,,,
106.802,,,
106.781,,,
106.719,,,
106.699,,,
106.678,,,
106.678,,,
106.595,,,
106.595,,,
106.575,,,
106.513,,,
106.43,,,
106.389,,,
106.327,,,
106.182,,,
106.141,,,
106.1,,,
106.058,,,
105.976,,,
105.976,,,
105.893,,,
105.81,,,
105.769,,,
105.728,,,
105.728,,,
105.687,,,
105.645,,,
105.604,,,
105.604,,,
105.563,,,
105.521,,,
105.521,,,
105.501,,,
105.501,,,
105.439,,,
105.418,,,
105.356,,,
105.397,,,
105.356,,,
105.315,,,
105.294,,,
105.253,,,
105.274,,,
105.232,,,
105.212,,,
105.15,,,
105.191,,,
105.191,,,
105.17,,,
105.15,,,
105.046,,,
105.088,,,
105.067,,,
105.026,,,
105.005,,,
104.943,,,
105.005,,,
104.964,,,
104.964,,,
104.964,,,
104.964,,,
104.902,,,
104.861,,,
104.902,,,
104.861,,,
104.84,,,
104.84,,,
104.84,,,
104.84,,,
104.799,,,
104.819,,,
104.778,,,
104.799,,,
104.757,,,
104.778,,,
104.737,104.7551111,104.7247778,
104.716,,,
104.778,,,
104.716,,,
104.737,,,
104.613,,,
104.695,,,
104.592,,,
104.613,,,
104.613,,,
104.592,,,
104.613,,,
104.53,,,
104.551,,,
104.489,,,
104.489,,,
104.489,,,
104.509,,,
104.489,,,
104.489,,,
104.468,,,
104.468,,,
104.427,,,
104.386,,,
104.365,,,
104.386,,,
104.344,,,
104.324,,,
104.324,,,
104.344,,,
104.282,,,
104.365,,,
104.303,,,
104.282,,,
104.282,,,
104.262,,,
104.282,,,
104.303,,,
104.365,,,
104.365,,,
104.468,,,
104.509,,,
104.633,,,
104.716,,,
104.819,,,
104.902,,,
105.026,,,
105.17,,,
105.294,,,
105.356,,,
105.439,,,
105.563,,,
105.583,,,
105.707,,,
105.707,,,
105.645,,,
105.645,,,
105.604,,,
105.604,105.5855556,104.0303353,
105.563,,,
105.521,,,
105.501,,,
105.48,,,
105.397,,,
105.418,,,
105.397,,,
105.315,,,
105.356,,,
105.315,,,
105.294,,,
105.253,,,
105.212,,,
105.17,,,
105.191,,,
105.108,,,
105.026,,,
104.943,,,
104.902,,,
104.819,,,
104.819,,,
104.716,,,
104.633,,,
104.592,,,
104.53,,,
104.509,,,
104.489,,,
104.468,,,
104.386,,,
104.365,,,
104.324,,,
104.303,,,
104.282,,,
104.241,,,
104.2,,,
104.138,,,
104.158,,,
104.055,,,
104.034,,,
104.034,,,
103.972,,,
103.972,,,
103.952,,,
103.869,,,
103.828,,,
103.807,,,
103.766,,,
103.745,,,
103.683,,,
103.663,,,
103.642,,,
103.601,,,
103.58,,,
103.601,,,
103.58,,,
103.559,,,
103.539,,,
103.539,,,
103.498,,,
103.477,,,
103.456,,,
103.498,,,
103.498,,,
103.456,,,
103.415,,,
103.374,,,
103.394,,,
103.394,,,
103.332,,,
103.374,,,
103.394,,,
103.332,,,
103.374,,,
103.25,,,
103.27,,,
103.27,,,
103.25,,,
103.25,,,
103.229,,,
103.167,,,
103.208,,,
103.167,,,
103.208,,,
103.167,,,
103.208,,,
103.167,103.1441111,103.1402157,
103.105,,,
103.064,,,
103.126,,,
103.085,,,
103.064,,,
103.105,,,
103.085,,,
102.981,,,
103.043,,,
102.981,,,
102.981,,,
102.961,,,
102.94,,,
102.961,,,
103.002,102.94,102.9393175,
102.919,,,
102.899,,,
102.919,,,
102.878,,,
102.837,,,
102.899,,,
102.878,102.855,102.8527949,
102.837,,,
102.857,,,
102.795,,,
102.795,,,
102.816,,,
102.754,,,
102.754,,,
102.713,,,
102.754,,,
102.692,,,
102.672,,,
102.713,,,
102.692,,,
102.672,,,
102.63,,,
102.651,,,
102.63,,,
102.63,,,
102.651,,,
102.672,,,
102.713,,,
102.734,,,
102.837,,,
102.899,,,
102.961,,,
103.105,,,
103.188,,,
103.312,,,
103.415,,,
103.559,,,
103.642,,,
103.704,,,
103.849,,,
103.952,,,
103.993,,,
104.014,,,
104.034,,,
104.055,,,
104.034,,,
103.993,,,
103.952,103.9541111,102.4257269,
103.952,,,
103.89,,,
103.89,,,
103.787,,,
103.766,,,
103.766,,,
103.745,,,
103.725,,,
103.704,,,
103.704,,,
103.663,,,
103.642,,,
103.58,,,
103.559,,,
103.498,,,
103.456,,,
103.353,,,
103.25,,,
103.188,,,
103.167,,,
103.105,,,
103.064,,,
103.002,,,
102.961,,,
102.919,,,
102.878,,,
102.857,,,
102.837,,,
102.816,,,
102.754,,,
102.692,,,
102.692,,,
102.651,,,
102.63,,,
102.568,,,
102.548,,,
102.548,,,
102.506,,,
102.424,,,
102.382,,,
102.424,,,
102.382,,,
102.279,,,
102.238,,,
102.238,,,
102.176,,,
102.217,,,
102.135,,,
102.073,,,
102.093,,,
102.114,,,
102.052,,,
101.97,,,
101.97,,,
101.99,,,
102.011,,,
102.011,,,
101.928,,,
101.928,,,
101.928,,,
101.928,,,
101.846,,,
101.846,,,
101.887,,,
101.804,,,
101.846,,,
101.804,,,
101.846,,,
101.784,101.7975556,101.8006296,
101.784,,,
101.784,,,
101.784,,,
101.742,101.7515556,101.7526667,
101.742,,,
101.763,,,
101.701,101.7168889,101.7168889,
101.68,,,
101.68,,,
101.68,,,
101.68,,,
101.68,,,
101.639,,,
101.66,,,
101.639,101.6321111,101.6156768,
101.639,,,
101.598,,,
101.577,,,
101.577,,,
101.557,,,
101.515,,,
101.557,,,
101.515,,,
101.515,,,
101.495,,,
101.474,,,
101.474,,,
101.433,,,
101.433,,,
101.433,,,
101.453,101.4143333,101.4110741,
101.391,,,
101.371,,,
101.35,,,
101.391,,,
101.391,,,
101.329,,,
101.35,,,
101.288,,,
101.268,,,
101.288,,,
101.268,,,
101.247,,,
101.268,,,
101.268,,,
101.185,,,
101.206,,,
101.206,,,
101.185,,,
101.164,,,
101.144,,,
101.164,,,
101.144,,,
101.102,,,
101.123,,,
101.123,,,
101.144,,,
101.102,,,
101.123,,,
101.102,,,
101.164,,,
101.185,,,
101.268,,,
101.35,,,
101.515,,,
101.598,,,
101.701,,,
101.846,,,
101.97,,,
102.052,,,
102.155,,,
102.197,,,
102.3,,,
102.382,,,
102.382,,,
102.424,,,
102.486,,,
102.444,,,
102.382,,,
102.341,102.348,100.8780329,
102.341,,,
102.259,,,
102.238,,,
102.217,,,
102.217,,,
102.155,,,
102.114,,,
102.052,,,
102.031,,,
102.031,,,
101.99,,,
101.928,,,
101.949,,,
101.887,,,
101.846,,,
101.804,,,
101.722,,,
101.639,,,
101.577,,,
101.515,,,
101.474,,,
101.453,,,
101.35,,,
101.35,,,
101.247,,,
101.206,,,
101.144,,,
101.144,,,
101.123,,,
101.102,,,
101.061,,,
101.02,,,
101.02,,,
100.978,,,
101.02,,,
100.958,,,
100.896,,,
100.875,,,
100.834,,,
100.813,,,
100.834,,,
100.793,,,
100.731,,,
100.689,,,
100.71,,,
100.566,,,
100.607,,,
100.566,,,
100.566,,,
100.462,,,
100.504,,,
100.483,,,
100.462,,,
100.483,,,
100.442,,,
100.4,,,
100.359,,,
100.359,,,
100.4,,,
100.359,,,
100.359,,,
100.338,,,
100.277,,,
100.297,,,
100.277,,,
100.256,,,
100.256,,,
100.235,,,
100.215,,,
100.235,,,
100.173,,,
100.153,,,
100.153,,,
100.153,,,
100.111,,,
100.091,,,
100.111,,,
100.091,,,
100.07,,,
100.111,,,
100.091,,,
100.07,,,
100.07,,,
100.029,100.0424444,100.0242074,
100.029,,,
99.987,,,
100.008,,,
99.987,,,
99.967,,,
99.926,,,
99.967,,,
99.946,99.93244444,99.93322222,
99.884,,,
99.926,,,
99.884,99.905,99.89695679,
99.905,,,
99.905,,,
99.864,,,
99.864,,,
99.822,,,
99.802,,,
99.843,,,
99.74,,,
99.74,,,
99.74,,,
99.698,,,
99.719,,,
99.698,,,
99.636,,,
99.657,,,
99.636,,,
99.636,,,
99.657,,,
99.636,,,
99.616,,,
99.616,,,
99.575,,,
99.533,,,
99.575,,,
99.575,,,
99.533,,,
99.554,,,
99.533,,,
99.595,,,
99.616,,,
99.719,,,
99.74,,,
99.781,,,
99.946,,,
99.987,,,
100.111,,,
100.194,,,
100.318,,,
100.442,,,
100.545,,,
100.689,,,
100.751,,,
100.875,,,
100.937,,,
100.999,,,
100.999,,,
100.978,,,
100.978,,,
100.958,,,
100.896,100.9026667,99.34962812,
100.896,,,
100.834,,,
100.813,,,
100.772,,,
100.731,,,
100.731,,,
100.71,,,
100.627,,,
100.648,,,
100.627,,,
100.524,,,
100.504,,,
100.483,,,
100.462,,,
100.4,,,
100.297,,,
100.359,,,
100.256,,,
100.194,,,
100.153,,,
100.07,,,
99.987,,,
99.987,,,
99.987,,,
99.905,,,
99.843,,,
99.781,,,
99.719,,,
99.76,,,
99.698,,,
99.678,,,
99.616,,,
99.575,,,
99.616,,,
99.554,,,
99.513,,,
99.513,,,
99.471,,,
99.471,,,
99.409,,,
99.347,,,
99.285,,,
99.224,,,
99.224,,,
99.182,,,
99.162,,,
99.1,,,
99.058,,,
98.996,,,
99.079,,,
98.976,,,
98.955,,,
98.955,,,
98.935,,,
98.914,,,
98.873,,,
98.811,,,
98.873,,,
98.811,,,
98.811,,,
98.852,,,
98.769,,,
98.79,,,
98.769,,,
98.79,,,
98.728,98.75322222,98.75756667,
98.749,,,
98.769,,,
98.728,,,
98.687,,,
98.666,,,
98.645,,,
98.666,,,
98.625,,,
98.625,,,
98.604,,,
98.645,,,
98.625,98.59511111,98.59066667,
98.584,,,
98.563,,,
98.563,,,
98.522,,,
98.604,,,
98.522,,,
98.46,,,
98.439,,,
98.46,,,
98.48,,,
98.418,,,
98.398,,,
98.439,,,
98.377,,,
98.356,,,
98.418,,,
98.336,,,
98.336,,,
98.356,,,
98.295,,,
98.295,,,
98.274,,,
98.253,,,
98.253,,,
98.233,,,
98.233,,,
98.295,,,
98.253,,,
98.233,,,
98.212,,,
98.171,,,
98.233,,,
98.15,98.17544444,98.16922222,
98.129,,,
98.171,,,
98.171,,,
98.109,,,
98.088,,,
98.109,,,
98.088,,,
98.088,,,
98.088,,,
98.026,,,
98.047,,,
98.047,,,
98.047,,,
98.026,,,
98.006,,,
97.964,,,
98.047,,,
98.067,,,
98.109,,,
98.191,,,
98.274,,,
98.315,,,
98.48,,,
98.522,,,
98.666,,,
98.831,,,
98.893,,,
99.017,,,
99.1,,,
99.244,,,
99.389,,,
99.43,,,
99.492,,,
99.492,,,
99.492,,,
99.492,,,
99.451,,,
99.409,,,
99.409,99.40244444,97.79387487,
99.389,,,
99.368,,,
99.327,,,
99.285,,,
99.327,,,
99.244,,,
99.203,,,
99.182,,,
99.203,,,
99.12,,,
99.079,,,
99.079,,,
99.058,,,
98.996,,,
98.976,,,
98.873,,,
98.873,,,
98.831,,,
98.769,,,
98.645,,,
98.625,,,
98.584,,,
98.522,,,
98.46,,,
98.46,,,
98.398,,,
98.377,,,
98.336,,,
98.315,,,
98.274,,,
98.253,,,
98.253,,,
98.233,,,
98.171,,,
98.15,,,
98.129,,,
98.067,,,
98.109,,,
98.026,,,
97.964,,,
97.944,,,
97.923,,,
97.882,,,
97.82,,,
97.758,,,
97.737,,,
97.675,,,
97.634,,,
97.613,,,
97.593,,,
97.51,,,
97.469,,,
97.428,,,
97.407,,,
97.386,,,
97.345,,,
97.345,,,
97.345,,,
97.304,,,
97.283,,,
97.304,,,
97.242,,,
97.262,,,
97.262,,,
97.242,,,
97.2,,,
97.2,,,
97.138,,,
97.221,,,
97.118,,,
97.2,,,
97.077,,,
97.138,,,
97.097,,,
97.077,,,
97.035,,,
97.056,,,
97.056,,,
97.056,,,
97.015,,,
97.056,,,
97.035,,,
97.015,,,
96.973,96.994,96.97970139,
96.932,,,
96.973,,,
96.994,,,
96.953,,,
96.953,,,
96.911,,,
96.849,,,
96.849,,,
96.87,,,
96.87,,,
96.849,96.84233333,96.847,
96.87,,,
96.808,,,
96.808,,,
96.808,,,
96.767,,,
96.788,,,
96.767,96.76233333,96.76338889,
96.746,,,
96.746,,,
96.726,,,
96.705,,,
96.705,,,
96.684,,,
96.684,,,
96.643,,,
96.643,,,
96.643,,,
96.643,,,
96.643,,,
96.581,,,
96.581,,,
96.643,,,
96.581,,,
96.56,,,
96.519,,,
96.519,,,
96.54,,,
96.54,,,
96.54,,,
96.478,,,
96.478,,,
96.519,,,
96.519,,,
96.478,,,
96.499,,,
96.602,,,
96.664,,,
96.7565,,,
96.849,,,
96.973,,,
97.056,,,
97.2,,,
97.324,,,
97.469,,,
97.551,,,
97.696,,,
97.799,,,
97.923,,,
97.923,,,
97.964,,,
97.985,,,
97.964,,,
97.944,,,
97.923,,,
97.882,97.87711111,96.32826198,
97.84,,,
97.799,,,
97.799,,,
97.758,,,
97.696,,,
97.717,,,
97.655,,,
97.593,,,
97.634,,,
97.655,,,
97.551,,,
97.593,,,
97.531,,,
97.51,,,
97.469,,,
97.448,,,
97.428,,,
97.324,,,
97.262,,,
97.242,,,
97.097,,,
97.035,,,
