,,,
Fixed mmhg,Peaks,Peak cuff ,Peak Ampl
110.106,,,
110.23,,,
110.251,,,
110.313,,,
110.354,,,
110.396,,,
110.458,,,
110.519,,,
110.54,,,
110.685,,,
110.726,,,
110.747,,,
110.788,,,
110.891,110.8063333,109.739284,
110.829,,,
110.829,,,
110.871,,,
110.891,,,
110.85,,,
110.829,,,
110.767,,,
110.788,,,
110.685,,,
110.643,,,
110.581,,,
110.561,,,
110.499,,,
110.478,,,
110.396,,,
110.313,,,
110.23,,,
110.23,,,
110.189,,,
110.086,,,
110.127,,,
110.127,,,
110.106,,,
110.106,,,
110.106,,,
110.168,,,
110.148,,,
110.148,,,
110.189,,,
110.21,,,
110.21,,,
110.23,,,
110.23,,,
110.23,,,
110.292,,,
110.313,,,
110.334,,,
110.313,,,
110.375,,,
110.396,,,
110.437,,,
110.437,,,
110.437,,,
110.437,,,
110.499,,,
110.478,,,
110.519,,,
110.561,,,
110.561,,,
110.623,,,
110.602,,,
110.602,,,
110.602,,,
110.643,,,
110.664,,,
110.685,,,
110.726,,,
110.726,,,
110.726,,,
110.767,,,
110.747,,,
110.788,,,
110.788,,,
110.85,,,
110.829,,,
110.871,,,
110.871,,,
110.891,,,
110.933,,,
110.933,,,
110.933,,,
110.995,,,
110.974,,,
110.995,,,
110.974,,,
111.057,,,
110.995,,,
111.015,,,
111.077,,,
111.077,,,
111.139,,,
111.098,,,
111.139,,,
111.139,,,
111.18,,,
111.18,,,
111.18,,,
111.263,,,
111.263,,,
111.263,,,
111.263,,,
111.284,,,
111.304,,,
111.284,,,
111.387,,,
111.387,,,
111.387,,,
111.428,,,
111.428,,,
111.47,,,
111.532,,,
111.511,,,
111.49,,,
111.552,,,
111.552,,,
111.594,,,
111.552,,,
111.573,,,
111.635,,,
111.635,,,
111.738,,,
111.676,,,
111.718,,,
111.759,,,
111.78,,,
111.842,,,
111.821,,,
111.8,,,
111.842,,,
111.842,,,
111.883,,,
111.883,,,
111.965,,,
111.965,,,
111.945,,,
111.945,,,
111.986,,,
111.986,,,
111.945,,,
112.007,,,
112.069,,,
112.089,,,
112.069,,,
112.131,,,
112.193,,,
112.213,,,
112.296,,,
112.358,,,
112.399,,,
112.461,,,
112.503,,,
112.482,,,
112.585,,,
112.647,,,
112.668,,,
112.75,,,
112.792,,,
112.874,,,
112.874,,,
112.957,,,
113.04,,,
113.04,,,
113.102,113.0535556,112.0875687,
113.122,,,
113.164,,,
113.143,,,
113.04,,,
113.081,,,
113.04,,,
113.019,,,
112.998,,,
112.978,,,
112.895,,,
112.895,,,
112.792,,,
112.771,,,
112.709,,,
112.689,,,
112.647,,,
112.544,,,
112.523,,,
112.461,,,
112.461,,,
112.42,,,
112.42,,,
112.461,,,
112.461,,,
112.503,,,
112.461,,,
112.482,,,
112.523,,,
112.523,,,
112.544,,,
112.585,,,
112.544,,,
112.627,,,
112.627,,,
112.668,,,
112.668,,,
112.709,,,
112.689,,,
112.709,,,
112.73,,,
112.73,,,
112.771,,,
112.792,,,
112.792,,,
112.771,,,
112.812,,,
112.812,,,
112.854,,,
112.895,,,
112.895,,,
112.916,,,
112.895,,,
112.916,,,
112.978,,,
112.978,,,
113.019,,,
113.04,,,
113.04,,,
113.019,,,
113.081,,,
113.122,,,
113.164,,,
113.143,,,
113.184,,,
113.164,,,
113.184,,,
113.226,,,
113.205,,,
113.246,,,
113.288,,,
113.288,,,
113.267,,,
113.308,,,
113.35,,,
113.35,,,
113.391,,,
113.391,,,
113.391,,,
113.412,,,
113.494,,,
113.453,,,
113.494,,,
113.474,,,
113.494,,,
113.535,,,
113.535,,,
113.535,,,
113.577,,,
113.597,,,
113.618,,,
113.618,,,
113.639,,,
113.659,,,
113.742,,,
113.701,,,
113.742,,,
113.742,,,
113.742,,,
113.783,,,
113.866,,,
113.783,,,
113.825,,,
113.866,,,
113.907,,,
113.949,,,
113.928,,,
113.969,,,
114.031,,,
114.031,,,
114.031,,,
114.031,,,
114.073,,,
114.114,,,
114.155,,,
114.155,,,
114.155,,,
114.217,,,
114.238,,,
114.259,,,
114.279,,,
114.279,,,
114.3,,,
114.341,,,
114.341,,,
114.362,,,
114.341,,,
114.341,,,
114.403,,,
114.341,,,
114.403,,,
114.445,,,
114.445,,,
114.507,,,
114.527,,,
114.507,,,
114.568,,,
114.589,,,
114.61,,,
114.713,,,
114.775,,,
114.816,,,
114.837,,,
114.899,,,
114.94,,,
114.982,,,
115.002,,,
115.044,,,
115.147,,,
115.168,,,
115.209,,,
115.354,,,
115.416,,,
115.395,,,
115.457,,,
115.478,,,
115.54,,,
115.54,115.5374444,114.6088323,
115.622,,,
115.664,,,
115.56,,,
115.581,,,
115.581,,,
115.54,,,
115.54,,,
115.478,,,
115.436,,,
115.395,,,
115.333,,,
115.312,,,
115.209,,,
115.188,,,
115.106,,,
115.023,,,
114.982,,,
114.961,,,
114.982,,,
114.94,,,
114.94,,,
114.961,,,
115.002,,,
114.982,,,
115.023,,,
115.002,,,
115.044,,,
115.085,,,
115.126,,,
115.064,,,
115.126,,,
115.147,,,
115.106,,,
115.188,,,
115.188,,,
115.209,,,
115.271,,,
115.209,,,
115.209,,,
115.271,,,
115.292,,,
115.354,,,
115.374,,,
115.395,,,
115.395,,,
115.436,,,
115.436,,,
115.374,,,
115.498,,,
115.457,,,
115.519,,,
115.478,,,
115.54,,,
115.519,,,
115.602,,,
115.622,,,
115.643,,,
115.643,,,
115.643,,,
115.684,,,
115.664,,,
115.684,,,
115.725,,,
115.767,,,
115.808,,,
115.808,,,
115.829,,,
115.808,,,
115.849,,,
115.849,,,
115.891,,,
115.849,,,
115.953,,,
115.911,,,
115.953,,,
115.973,,,
116.015,,,
115.973,,,
116.056,,,
116.077,,,
116.056,,,
116.097,,,
116.139,,,
116.139,,,
116.139,,,
116.159,,,
116.18,,,
116.242,,,
116.263,,,
116.221,,,
116.263,,,
116.304,,,
116.325,,,
116.304,,,
116.366,,,
116.387,,,
116.387,,,
116.449,,,
116.428,,,
116.449,,,
116.531,,,
116.573,,,
116.593,,,
116.593,,,
116.614,,,
116.614,,,
116.655,,,
116.655,,,
116.697,,,
116.697,,,
116.697,,,
116.738,,,
116.759,,,
116.82,,,
116.82,,,
116.82,,,
116.862,,,
116.883,,,
116.883,,,
116.903,,,
116.944,,,
116.944,,,
116.944,,,
117.006,,,
116.986,,,
117.006,,,
117.048,,,
117.089,,,
117.11,,,
117.089,,,
117.11,,,
117.172,,,
117.172,,,
117.192,,,
117.234,,,
117.316,,,
117.316,,,
117.378,,,
117.399,,,
117.461,,,
117.482,,,
117.523,,,
117.564,,,
117.585,,,
117.647,,,
117.688,,,
117.75,,,
117.75,,,
117.874,,,
117.936,,,
117.978,,,
117.957,,,
117.978,,,
118.04,118.0373333,117.2197814,
118.081,,,
118.122,,,
118.122,,,
118.122,,,
118.081,,,
118.081,,,
117.998,,,
118.019,,,
117.957,,,
117.916,,,
117.895,,,
117.812,,,
117.792,,,
117.771,,,
117.668,,,
117.668,,,
117.626,,,
117.585,,,
117.626,,,
117.564,,,
117.585,,,
117.606,,,
117.626,,,
117.668,,,
117.626,,,
117.668,,,
117.668,,,
117.668,,,
117.709,,,
117.75,,,
117.75,,,
117.792,,,
117.792,,,
117.812,,,
117.833,,,
117.833,,,
117.812,,,
117.874,,,
117.895,,,
117.895,,,
117.936,,,
117.978,,,
117.998,,,
117.998,,,
118.04,,,
118.06,,,
118.04,,,
118.04,,,
118.081,,,
118.122,,,
118.122,,,
118.164,,,
118.122,,,
118.164,,,
118.164,,,
118.267,,,
118.226,,,
118.246,,,
118.267,,,
118.329,,,
118.329,,,
118.35,,,
118.412,,,
118.37,,,
118.35,,,
118.453,,,
118.453,,,
118.494,,,
118.494,,,
118.474,,,
118.536,,,
118.577,,,
118.618,,,
118.598,,,
118.577,,,
118.598,,,
118.639,,,
118.598,,,
118.701,,,
118.68,,,
118.701,,,
118.742,,,
118.742,,,
118.742,,,
118.804,,,
118.825,,,
118.866,,,
118.866,,,
118.866,,,
118.928,,,
118.928,,,
118.949,,,
118.949,,,
118.97,,,
118.97,,,
119.011,,,
118.99,,,
119.031,,,
119.073,,,
119.073,,,
119.176,,,
119.135,,,
119.197,,,
119.197,,,
119.259,,,
119.279,,,
119.238,,,
119.279,,,
119.279,,,
119.279,,,
119.383,,,
119.424,,,
119.424,,,
119.465,,,
119.445,,,
119.486,,,
119.486,,,
119.507,,,
119.548,,,
119.527,,,
119.569,,,
119.569,,,
119.631,,,
119.61,,,
119.61,,,
119.631,,,
119.61,,,
119.672,,,
119.651,,,
119.734,,,
119.734,,,
119.817,,,
119.817,,,
119.858,,,
119.899,,,
119.941,,,
119.941,,,
119.941,,,
119.982,,,
120.044,,,
120.023,,,
120.085,,,
120.106,,,
120.147,,,
120.23,,,
120.251,,,
120.313,,,
120.395,,,
120.478,,,
120.478,,,
120.519,,,
120.561,,,
120.623,,,
120.643,120.6088889,119.9086453,
120.643,,,
120.664,,,
120.685,,,
120.664,,,
120.602,,,
120.643,,,
120.519,,,
120.561,,,
120.499,,,
120.437,,,
120.437,,,
120.395,,,
120.395,,,
120.271,,,
120.292,,,
120.23,,,
120.23,,,
120.23,,,
120.251,,,
120.271,,,
120.271,,,
120.333,,,
120.313,,,
120.313,,,
120.313,,,
120.354,,,
120.375,,,
120.416,,,
120.437,,,
120.437,,,
120.478,,,
120.478,,,
120.478,,,
120.499,,,
120.54,,,
120.561,,,
120.602,,,
120.623,,,
120.643,,,
120.664,,,
120.705,,,
120.726,,,
120.705,,,
120.788,,,
120.747,,,
120.747,,,
120.809,,,
120.809,,,
120.85,,,
120.829,,,
120.891,,,
120.891,,,
120.933,,,
120.933,,,
120.953,,,
120.995,,,
121.077,,,
121.036,,,
121.057,,,
121.036,,,
121.077,,,
121.119,,,
121.16,,,
121.139,,,
121.181,,,
121.222,,,
121.201,,,
121.263,,,
121.243,,,
121.263,,,
121.284,,,
121.305,,,
121.325,,,
121.325,,,
121.346,,,
121.367,,,
121.387,,,
121.429,,,
121.387,,,
121.47,,,
121.47,,,
121.511,,,
121.511,,,
121.573,,,
121.594,,,
121.594,,,
121.615,,,
121.677,,,
121.635,,,
121.697,,,
121.677,,,
121.718,,,
121.739,,,
121.78,,,
121.863,,,
121.842,,,
121.842,,,
121.904,,,
121.925,,,
122.007,,,
121.966,,,
121.966,,,
121.987,,,
122.049,,,
122.069,,,
122.028,,,
122.069,,,
122.131,,,
122.152,,,
122.173,,,
122.152,,,
122.152,,,
122.214,,,
122.235,,,
122.235,,,
122.255,,,
122.276,,,
122.317,,,
122.276,,,
122.297,,,
122.338,,,
122.338,,,
122.379,,,
122.379,,,
122.421,,,
122.4,,,
122.441,,,
122.524,,,
122.545,,,
122.524,,,
122.586,,,
122.607,,,
122.627,,,
122.627,,,
122.648,,,
122.71,,,
122.689,,,
122.71,,,
122.751,,,
122.793,,,
122.896,,,
122.937,,,
122.999,,,
123.041,,,
123.103,,,
123.123,,,
123.165,,,
123.247,,,
123.206,,,
123.268,123.2427778,122.6814565,
123.289,,,
123.309,,,
123.289,,,
123.289,,,
123.289,,,
123.309,,,
123.247,,,
123.206,,,
123.185,,,
123.165,,,
123.113,,,
123.061,,,
123.02,,,
122.999,,,
123.02,,,
122.958,,,
123.02,,,
123.02,,,
123.041,,,
123.041,,,
123.061,,,
123.123,,,
123.103,,,
123.123,,,
123.144,,,
123.165,,,
123.165,,,
123.206,,,
123.185,,,
123.206,,,
123.227,,,
123.268,,,
123.309,,,
123.309,,,
123.33,,,
123.33,,,
123.33,,,
123.371,,,
123.413,,,
123.413,,,
123.475,,,
123.495,,,
123.495,,,
123.537,,,
123.537,,,
123.537,,,
123.557,,,
123.599,,,
123.578,,,
123.64,,,
123.619,,,
123.723,,,
123.743,,,
123.702,,,
123.702,,,
123.785,,,
123.847,,,
123.826,,,
123.867,,,
123.847,,,
123.909,,,
123.95,,,
123.929,,,
123.95,,,
124.012,,,
124.012,,,
124.012,,,
124.033,,,
124.074,,,
124.074,,,
124.074,,,
124.136,,,
124.115,,,
124.157,,,
124.177,,,
124.198,,,
124.219,,,
124.198,,,
124.219,,,
124.26,,,
124.281,,,
124.322,,,
124.322,,,
124.363,,,
124.405,,,
124.405,,,
124.363,,,
124.487,,,
124.467,,,
124.508,,,
124.529,,,
124.57,,,
124.57,,,
124.632,,,
124.653,,,
124.632,,,
124.694,,,
124.756,,,
124.694,,,
124.735,,,
124.777,,,
124.797,,,
124.818,,,
124.859,,,
124.859,,,
124.921,,,
124.901,,,
124.921,,,
124.963,,,
124.942,,,
124.983,,,
125.004,,,
124.983,,,
125.046,,,
125.025,,,
125.066,,,
125.066,,,
125.066,,,
125.066,,,
125.087,,,
125.149,,,
125.17,,,
125.149,,,
125.273,,,
125.252,,,
125.294,,,
125.314,,,
125.314,,,
125.335,,,
125.418,,,
125.438,,,
125.459,,,
125.438,,,
125.542,,,
125.542,,,
125.5,,,
125.542,,,
125.583,,,
125.666,,,
125.686,,,
125.769,,,
125.81,,,
125.872,,,
125.893,,,
125.914,,,
125.996,,,
126.017,,,
126.017,,,
126.079,126.0492222,125.5253356,
126.12,,,
126.1,,,
126.1,,,
126.1,,,
126.058,,,
126.038,,,
126.058,,,
126.017,,,
125.976,,,
125.955,,,
125.852,,,
125.831,,,
125.81,,,
125.81,,,
125.79,,,
125.79,,,
125.893,,,
125.893,,,
125.852,,,
125.852,,,
125.955,,,
125.996,,,
125.976,,,
125.976,,,
125.976,,,
126.058,,,
126.079,,,
126.1,,,
126.141,,,
126.141,,,
126.12,,,
126.162,,,
126.182,,,
126.182,,,
126.182,,,
126.224,,,
126.265,,,
126.224,,,
126.286,,,
126.368,,,
126.389,,,
126.368,,,
126.389,,,
126.389,,,
126.451,,,
126.43,,,
126.472,,,
126.492,,,
126.472,,,
126.534,,,
126.534,,,
126.575,,,
126.637,,,
126.617,,,
126.637,,,
126.658,,,
126.741,,,
126.741,,,
126.741,,,
126.782,,,
126.844,,,
126.803,,,
126.844,,,
126.865,,,
126.865,,,
126.927,,,
126.947,,,
126.968,,,
126.927,,,
126.968,,,
127.009,,,
127.03,,,
127.03,,,
127.071,,,
127.195,,,
127.175,,,
127.175,,,
127.154,,,
127.175,,,
127.175,,,
127.195,,,
127.237,,,
127.257,,,
127.278,,,
127.34,,,
127.34,,,
127.34,,,
127.402,,,
127.381,,,
127.423,,,
127.402,,,
127.464,,,
127.485,,,
127.485,,,
127.505,,,
127.485,,,
127.588,,,
127.588,,,
127.629,,,
127.671,,,
127.691,,,
127.733,,,
127.753,,,
127.753,,,
127.795,,,
127.836,,,
127.795,,,
127.877,,,
127.877,,,
127.898,,,
127.898,,,
127.898,,,
127.96,,,
128.022,,,
128.043,,,
128.043,,,
128.001,,,
128.064,,,
128.105,,,
128.084,,,
128.146,,,
128.188,,,
128.126,,,
128.188,,,
128.208,,,
128.208,,,
128.25,,,
128.332,,,
128.332,,,
128.332,,,
128.394,,,
128.415,,,
128.456,,,
128.498,,,
128.518,,,
128.518,,,
128.56,,,
128.58,,,
128.622,,,
128.601,,,
128.622,,,
128.684,,,
128.725,,,
128.808,,,
128.828,,,
128.89,,,
128.952,,,
129.035,,,
129.056,,,
129.118,,,
129.139,129.0994444,128.5627005,
129.159,,,
129.159,,,
129.118,,,
129.159,,,
129.159,,,
129.159,,,
129.159,,,
129.076,,,
129.056,,,
129.014,,,
128.994,,,
128.952,,,
128.911,,,
128.87,,,
128.87,,,
128.89,,,
128.911,,,
128.89,,,
128.911,,,
128.994,,,
128.994,,,
129.014,,,
129.014,,,
129.056,,,
129.097,,,
129.097,,,
129.139,,,
129.118,,,
129.159,,,
129.242,,,
129.201,,,
129.201,,,
129.283,,,
129.304,,,
129.325,,,
129.325,,,
129.304,,,
129.407,,,
129.407,,,
129.428,,,
129.407,,,
129.469,,,
129.531,,,
129.531,,,
129.552,,,
129.573,,,
129.614,,,
129.614,,,
129.614,,,
129.676,,,
129.635,,,
129.697,,,
129.738,,,
129.697,,,
129.779,,,
129.821,,,
129.883,,,
129.862,,,
129.883,,,
129.862,,,
129.945,,,
129.945,,,
129.966,,,
129.986,,,
130.028,,,
130.11,,,
130.11,,,
130.131,,,
130.172,,,
130.193,,,
130.172,,,
130.234,,,
130.234,,,
130.255,,,
130.276,,,
130.317,,,
130.317,,,
130.338,,,
130.358,,,
130.4,,,
130.441,,,
130.482,,,
130.462,,,
130.482,,,
130.524,,,
130.524,,,
130.565,,,
130.648,,,
130.606,,,
130.586,,,
130.648,,,
130.648,,,
130.689,,,
130.751,,,
130.792,,,
130.792,,,
130.813,,,
130.896,,,
130.854,,,
130.937,,,
130.958,,,
130.958,,,
130.937,,,
131.061,,,
131.082,,,
131.082,,,
131.103,,,
131.123,,,
131.206,,,
131.185,,,
131.185,,,
131.165,,,
131.309,,,
131.351,,,
131.309,,,
131.309,,,
131.351,,,
131.371,,,
131.433,,,
131.413,,,
131.433,,,
131.516,,,
131.475,,,
131.516,,,
131.557,,,
131.557,,,
131.599,,,
131.599,,,
131.702,,,
131.723,,,
131.723,,,
131.764,,,
131.785,,,
131.826,,,
131.847,,,
131.806,,,
131.868,,,
131.909,,,
131.93,,,
132.012,,,
132.012,,,
132.012,,,
132.074,,,
132.178,,,
132.219,,,
132.26,,,
132.343,,,
132.343,,,
132.426,,,
132.488,,,
132.488,,,
132.55,132.4994444,132.0340252,
132.55,,,
132.55,,,
132.571,,,
132.529,,,
132.509,,,
132.55,,,
132.529,,,
132.509,,,
132.447,,,
132.405,,,
132.384,,,
132.405,,,
132.364,,,
132.343,,,
132.384,,,
132.384,,,
132.405,,,
132.426,,,
132.467,,,
132.467,,,
132.55,,,
132.55,,,
132.55,,,
132.633,,,
132.633,,,
132.653,,,
132.695,,,
132.715,,,
132.736,,,
132.736,,,
132.757,,,
132.777,,,
132.86,,,
132.881,,,
132.839,,,
132.881,,,
132.943,,,
132.922,,,
133.005,,,
132.984,,,
133.067,,,
133.108,,,
133.067,,,
133.129,,,
133.15,,,
133.17,,,
133.232,,,
133.294,,,
133.294,,,
133.294,,,
133.294,,,
133.356,,,
133.398,,,
133.398,,,
133.418,,,
133.46,,,
133.48,,,
133.501,,,
133.522,,,
133.542,,,
133.563,,,
133.646,,,
133.667,,,
133.687,,,
133.646,,,
133.708,,,
133.77,,,
133.791,,,
133.832,,,
133.811,,,
133.853,,,
133.894,,,
133.894,,,
133.915,,,
133.997,,,
134.059,,,
134.039,,,
134.08,,,
134.059,,,
134.121,,,
134.163,,,
134.204,,,
134.204,,,
134.287,,,
134.246,,,
134.328,,,
134.328,,,
134.37,,,
134.37,,,
134.432,,,
134.411,,,
134.473,,,
134.514,,,
134.576,,,
134.556,,,
134.597,,,
134.618,,,
134.7,,,
134.68,,,
134.68,,,
134.742,,,
134.804,,,
134.804,,,
134.825,,,
134.907,,,
134.866,,,
134.949,,,
134.949,,,
134.969,,,
135.011,,,
135.073,,,
135.073,,,
135.197,,,
135.176,,,
135.197,,,
135.217,,,
135.238,,,
135.279,,,
135.279,,,
135.321,,,
135.362,,,
135.383,,,
135.424,,,
135.486,,,
135.486,,,
135.486,,,
135.528,,,
135.59,,,
135.652,,,
135.631,,,
135.652,,,
135.61,,,
135.714,,,
135.755,,,
135.776,,,
135.796,,,
135.858,,,
135.858,,,
135.941,,,
136.024,,,
136.065,,,
136.065,,,
136.107,,,
136.21,,,
136.231,,,
136.251,,,
136.293,136.279,135.861292,
136.355,,,
136.313,,,
136.396,,,
136.355,,,
136.293,,,
136.313,,,
136.293,,,
136.231,,,
136.189,,,
136.189,,,
136.21,,,
136.189,,,
136.21,,,
136.231,,,
136.231,,,
136.231,,,
136.251,,,
136.334,,,
136.334,,,
136.375,,,
136.396,,,
136.438,,,
136.458,,,
136.52,,,
136.541,,,
136.562,,,
136.603,,,
136.624,,,
136.665,,,
136.665,,,
136.727,,,
136.706,,,
136.727,,,
136.768,,,
136.81,,,
136.851,,,
136.892,,,
136.913,,,
136.872,,,
137.037,,,
137.058,,,
137.079,,,
137.079,,,
137.12,,,
137.182,,,
137.203,,,
137.223,,,
137.244,,,
137.265,,,
137.306,,,
137.285,,,
137.389,,,
137.41,,,
137.389,,,
137.43,,,
137.451,,,
137.534,,,
137.554,,,
137.554,,,
137.575,,,
137.616,,,
137.658,,,
137.678,,,
137.699,,,
137.74,,,
137.823,,,
137.782,,,
137.844,,,
137.885,,,
137.906,,,
137.927,,,
137.989,,,
137.968,,,
138.009,,,
138.009,,,
138.071,,,
138.133,,,
138.175,,,
138.175,,,
138.257,,,
138.278,,,
138.257,,,
138.34,,,
138.32,,,
138.34,,,
138.423,,,
138.402,,,
138.485,,,
138.506,,,
138.547,,,
138.588,,,
138.63,,,
138.63,,,
138.671,,,
138.712,,,
138.754,,,
138.754,,,
138.816,,,
138.816,,,
138.878,,,
138.878,,,
138.919,,,
138.94,,,
139.023,,,
138.981,,,
139.043,,,
139.085,,,
139.126,,,
139.105,,,
139.126,,,
139.167,,,
139.167,,,
139.209,,,
139.25,,,
139.25,,,
139.333,,,
139.395,,,
139.436,,,
139.478,,,
139.519,,,
139.54,,,
139.602,,,
139.623,,,
139.664,,,
139.664,,,
139.685,,,
139.747,,,
139.705,,,
139.809,,,
139.829,,,
139.912,,,
139.871,,,
139.974,,,
140.016,,,
140.036,,,
140.057,,,
140.119,,,
140.098,140.1005556,139.5389945,
140.119,,,
140.14,,,
140.16,,,
140.16,,,
140.16,,,
140.078,,,
140.119,,,
140.036,,,
140.057,,,
140.036,,,
139.995,,,
139.912,,,
139.912,,,
139.953,,,
139.953,,,
139.974,,,
140.016,,,
140.016,,,
140.016,,,
140.057,,,
140.036,,,
140.078,,,
140.078,,,
140.16,,,
140.16,,,
140.14,,,
140.16,,,
140.16,,,
140.222,,,
140.202,,,
140.202,,,
140.264,,,
140.305,,,
140.305,,,
140.346,,,
140.367,,,
140.388,,,
140.367,,,
140.45,,,
140.429,,,
140.45,,,
140.491,,,
140.491,,,
140.533,,,
140.574,,,
140.553,140.5624444,140.2255425,
140.574,,,
140.595,,,
140.615,,,
140.636,,,
140.615,,,
140.595,,,
140.615,,,
140.595,,,
140.636,,,
140.595,,,
140.615,,,
140.574,,,
140.636,,,
140.615,,,
140.615,,,
140.636,,,
140.595,,,
140.574,,,
140.615,,,
140.636,,,
140.615,,,
140.615,,,
140.657,,,
140.615,,,
140.636,,,
140.698,,,
140.657,,,
140.677,,,
140.698,,,
140.657,,,
140.677,,,
140.698,,,
140.739,,,
140.719,,,
140.677,,,
140.739,,,
140.698,,,
140.677,,,
140.739,,,
140.698,,,
140.739,,,
140.719,,,
140.739,,,
140.698,,,
140.739,,,
140.739,,,
140.76,,,
140.802,,,
140.76,,,
140.76,,,
140.781,,,
140.76,,,
140.781,,,
140.781,,,
140.802,,,
140.802,,,
140.76,,,
140.822,,,
140.822,,,
140.822,,,
140.822,,,
140.781,,,
140.802,,,
140.822,,,
140.781,,,
140.802,,,
140.802,,,
140.781,,,
140.822,,,
140.822,,,
140.822,,,
140.843,,,
140.864,,,
140.864,,,
140.822,,,
140.802,,,
140.864,,,
140.843,,,
140.864,,,
140.843,,,
140.884,,,
140.822,,,
140.905,,,
140.926,,,
140.905,,,
140.967,,,
140.946,,,
140.946,,,
140.988,140.9922222,140.8975829,
141.008,,,
141.05,,,
141.05,,,
141.07,,,
141.091,,,
141.07,,,
141.07,,,
140.988,,,
141.029,,,
140.988,,,
140.905,,,
140.864,,,
140.864,,,
140.864,,,
140.719,,,
140.677,,,
140.698,,,
140.698,,,
140.698,,,
140.657,,,
140.698,,,
140.677,,,
140.657,,,
140.698,,,
140.677,,,
140.677,,,
140.719,,,
140.739,,,
140.698,,,
140.719,,,
140.739,,,
140.739,,,
140.719,,,
140.698,,,
140.739,,,
140.719,,,
140.739,,,
140.739,,,
140.739,,,
140.719,,,
140.76,,,
140.781,,,
140.822,,,
140.781,,,
140.802,,,
140.781,,,
140.781,,,
140.781,,,
140.822,,,
140.781,,,
140.781,,,
140.802,,,
140.843,,,
140.822,,,
140.822,,,
140.802,,,
140.822,,,
140.822,,,
140.822,,,
140.781,,,
140.864,,,
140.843,,,
140.781,,,
140.822,,,
140.802,,,
140.822,,,
140.802,,,
140.864,,,
140.884,,,
140.864,,,
140.864,,,
140.884,,,
140.864,,,
140.905,,,
140.864,,,
140.843,,,
140.864,,,
140.884,,,
140.864,,,
140.905,,,
140.884,,,
140.864,,,
140.926,,,
140.884,,,
140.905,,,
140.905,,,
140.905,,,
140.905,,,
140.905,,,
140.905,,,
140.988,,,
140.967,,,
140.946,,,
140.946,,,
140.967,,,
140.967,,,
140.946,,,
140.967,,,
141.008,,,
140.967,,,
140.988,,,
141.05,,,
141.029,,,
141.029,,,
140.988,,,
141.05,,,
140.988,,,
141.05,,,
141.029,,,
141.05,,,
141.029,,,
141.029,,,
141.008,,,
141.07,,,
141.05,,,
141.07,,,
141.05,,,
141.07,,,
141.07,,,
141.07,,,
141.112,,,
141.07,,,
141.112,,,
141.153,,,
141.112,,,
141.112,,,
141.112,,,
141.07,,,
141.112,,,
141.132,,,
141.112,,,
141.153,,,
141.091,,,
141.132,,,
141.153,,,
141.174,,,
141.153,,,
141.174,,,
141.236,,,
141.215,,,
141.236,,,
141.277,141.2841111,141.1640733,
141.319,,,
141.339,,,
141.36,,,
141.401,,,
141.319,,,
141.298,,,
141.339,,,
141.319,,,
141.277,,,
141.174,,,
141.195,,,
141.132,,,
141.091,,,
140.988,,,
141.008,,,
140.946,,,
140.946,,,
140.926,,,
140.946,,,
140.905,,,
140.926,,,
140.946,,,
140.926,,,
140.946,,,
140.946,,,
140.988,,,
140.946,,,
140.967,,,
140.946,,,
140.967,,,
140.946,,,
140.905,,,
140.946,,,
141.008,,,
140.967,,,
140.946,,,
140.988,,,
140.946,,,
140.988,,,
140.988,,,
140.988,,,
140.988,,,
140.967,,,
141.029,,,
141.008,,,
140.988,,,
141.029,,,
141.008,,,
140.988,,,
141.05,,,
141.05,,,
141.008,,,
141.029,,,
141.05,,,
141.05,,,
141.07,,,
141.07,,,
141.07,,,
141.091,,,
141.029,,,
141.091,,,
141.07,,,
141.05,,,
141.05,,,
141.112,,,
141.091,,,
141.112,,,
141.008,,,
141.132,,,
141.091,,,
141.07,,,
141.07,,,
141.07,,,
141.07,,,
141.07,,,
141.091,,,
141.132,,,
141.091,,,
141.112,,,
141.112,,,
141.153,,,
141.132,,,
141.132,,,
141.112,,,
141.132,,,
141.132,,,
141.132,,,
141.195,,,
141.174,,,
141.174,,,
141.153,,,
141.153,,,
141.195,,,
141.195,,,
141.236,,,
141.236,,,
141.277,,,
141.215,,,
141.277,,,
141.215,,,
141.215,,,
141.215,,,
141.277,,,
141.277,,,
141.236,,,
141.277,,,
141.257,,,
141.277,,,
141.236,,,
141.277,,,
141.257,,,
141.236,,,
141.236,,,
141.236,,,
141.277,,,
141.277,,,
141.277,,,
141.339,,,
141.319,,,
141.319,,,
141.298,,,
141.339,,,
141.339,,,
141.339,,,
141.36,,,
141.339,,,
141.339,,,
141.339,,,
141.319,,,
141.36,,,
141.381,,,
141.36,,,
141.381,,,
141.401,,,
141.443,,,
141.422,,,
141.463,,,
141.546,,,
141.546,141.5232222,,
141.588,,,
141.567,,,
141.546,,,
141.588,,,
141.608,,,
141.588,,,
141.588,,,
141.546,,,
141.567,,,
141.526,,,
141.505,,,
141.484,,,
141.401,,,
141.339,,,
141.319,,,
141.257,,,
141.236,,,
141.215,,,
141.215,,,
141.236,,,
141.195,,,
141.174,,,
141.195,,,
141.195,,,
141.257,,,
141.215,,,
141.195,,,
141.277,,,
141.195,,,
141.236,,,
141.277,,,
141.236,,,
141.298,,,
141.236,,,
141.319,,,
141.257,,,
141.298,,,
141.319,,,
141.319,,,
141.319,,,
